CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0014724,A10760822,AT198068152,NULL,NCI,"To belch, the casting of upwind from the stomach.",N,NULL
C0014724,A10760822,AT198105085,NULL,NCI_FDA,"To belch, the casting of upwind from the stomach.",N,NULL
C0014724,A0055696,AT38144921,NULL,MSH,"The ejection of gas or air through the mouth from the stomach.",N,NULL
C0016204,A15482311,AT131138956,NULL,FMA,"Excretion in gaseous state processed in the stomach and small intestine.",N,NULL
C0016204,A2654263,AT18955207,NULL,UWDA,"Excretion in gaseous state processed the stomach and small intestine.",N,NULL
C0016204,A2654264,AT18955447,NULL,UWDA,"Excretion in gaseous state processed the large intestin",N,NULL
C0016204,A10760902,AT197969056,NULL,NCI,"Gas or air in the gastrointestinal tract.",N,NULL
C0016204,A10760902,AT198055878,NULL,NCI_FDA,"Gas or air in the gastrointestinal tract.",N,NULL
C0016204,A7570586,AT198079119,NULL,NCI,"A state of excessive gas in the alimentary canal.",N,NULL
C0016204,A7570586,AT198128466,NULL,NCI_CTCAE,"A disorder characterized by a state of excessive gas in the alimentary canal.",N,NULL
C0016204,A7570586,AT210371871,NULL,NCI_NICHD,"Gas passed per rectum.",N,NULL
C0016204,A0059635,AT38151027,NULL,MSH,"Production or presence of gas in the gastrointestinal tract which may be expelled through the anus.",N,NULL
C0017160,A18610144,AT130670861,NULL,CHV,"Inflammation of the mucous membrane of the stomach and intestines",N,NULL
C0017160,A18610145,AT130670862,NULL,CHV,"Inflammation of the mucous membrane of the stomach and intestines",N,NULL
C0017160,A18628711,AT130670863,NULL,CHV,"Inflammation of the mucous membrane of the stomach and intestines",N,NULL
C0017160,A18665929,AT130670864,NULL,CHV,"Inflammation of the mucous membrane of the stomach and intestines",N,NULL
C0017160,A7570721,AT198042208,NULL,NCI,"An inflammatory disorder that affects the upper and lower gastrointestinal tract. Most commonly, this is attributed to viruses; however bacteria, parasites or adverse reactions can also be the culprit. Symptoms include acute diarrhea and vomiting.",N,NULL
C0017160,A7570721,AT198103556,NULL,NCI_NCI-GLOSS,"Inflammation of the lining of the stomach and the intestines. Symptoms may include nausea, vomiting, diarrhea, and abdominal cramps (dull or sharp pains). Gastroenteritis may be caused by infection with bacteria, parasites, or viruses. It may also be caused by food poisoning, allergic reactions, or reactions to certain medicines or foods.",N,NULL
C0017160,A7570721,AT210373769,NULL,NCI_NICHD,"Inflammation of the stomach and small intestine.",N,NULL
C0017160,A21143433,AT220106661,NULL,MEDLINEPLUS,"<p> Have you ever had the ""stomach flu?"" What you probably had was gastroenteritis - not a type of flu at all. Gastroenteritis is an inflammation of the lining of the intestines caused by a virus, bacteria or parasites. Viral gastroenteritis is the second most common illness in the U.S. The cause is often a <a href='https://medlineplus.gov/norovirusinfections.html'>norovirus infection</a>. It spreads through contaminated food or water, and contact with an infected person. The best prevention is frequent hand washing. </p> <p>Symptoms of gastroenteritis include <a href='https://medlineplus.gov/diarrhea.html'>diarrhea</a>, abdominal pain, vomiting, headache, fever and chills. Most people recover with no treatment.</p> <p>The most common problem with gastroenteritis is <a href='https://medlineplus.gov/dehydration.html'>dehydration</a>. This happens if you do not drink enough fluids to replace what you lose through vomiting and diarrhea. Dehydration is most common in babies, young children, the elderly and people with weak immune systems. </p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0017160,A0062201,AT38149334,NULL,MSH,"INFLAMMATION of any segment of the GASTROINTESTINAL TRACT from ESOPHAGUS to RECTUM. Causes of gastroenteritis are many including genetic, infection, HYPERSENSITIVITY, drug effects, and CANCER.",N,NULL
C0017160,A0479776,AT51221399,NULL,CSP,"inflammation of any segment of the gastrointestinal tract from esophagus to rectum; causes of gastroenteritis are many including genetic, infection, hypersensitivity, drug effects, and cancer.",N,NULL
C0017163,A18647359,AT130670911,NULL,CHV,"branch of medicine dealing with the study of disorders affecting the stomach, intestines, and associated organs",N,NULL
C0017163,A7570722,AT198077260,NULL,NCI,"The branch of medicine that focuses on diagnosis and treatment of conditions affecting the gastrointestinal tract.",N,NULL
C0017163,A0062208,AT38137853,NULL,MSH,"A subspecialty of internal medicine concerned with the study of the physiology and diseases of the digestive system and related structures (esophagus, liver, gallbladder, and pancreas).",N,NULL
C0027651,A7568310,AT197967467,NULL,NCI,"A benign or malignant tissue growth resulting from uncontrolled cell proliferation. Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant cells exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia. Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias.",N,NULL
C0027651,A7568310,AT197992533,NULL,NCI_NCI-GLOSS,"An abnormal mass of tissue that results when cells divide more than they should or do not die when they should. Neoplasms may be benign (not cancer), or malignant (cancer).",N,NULL
C0027651,A24675471,AT206301624,NULL,HPO,"An organ or organ-system abnormality that consists of uncontrolled autonomous cell-proliferation which can occur in any part of the body as a benign or malignant neoplasm (tumour). [HPO:probinson]",N,NULL
C0027651,A0090941,AT38133434,NULL,MSH,"New abnormal growth of tissue. Malignant neoplasms show a greater degree of anaplasia and have the properties of invasion and metastasis, compared to benign neoplasms.",N,NULL
C0027651,A1194678,AT51221029,NULL,CSP,"growth of the tumor after morphology of cell has changed; cells may or may not have transformed to a cancerous state.",N,NULL
C0232495,A7603566,AT213847891,NULL,NCI,"A sensation of discomfort emanating from the inferior quadrants of the abdomen, which may be peritoneal or visceral in origin, or referred from an extra-abdominal location.",N,NULL
C0242891,A0466703,AT38154585,NULL,MSH,"Traumatic or other damage to teeth including fractures (TOOTH FRACTURES) or displacements (TOOTH LUXATION).",N,NULL
C0344375,A21416291,AT198038644,NULL,NCI,"An involuntary muscular contraction in the stomach. Often, this cramp is spasmodic and can be uncomfortable.",N,NULL
C0516983,A1193744,AT51222980,NULL,CSP,"physiological activity and functions of the gastrointestinal system as a whole or of any of its parts, including breaking down food, preparing it for absorption and eliminating waste.",N,NULL
C0549099,A7568124,AT198141075,NULL,NCI,"A hole or opening made through a membrane or other tissue or material.",N,NULL
C0549099,A7568124,AT210366108,NULL,NCI_NICHD,"A hole or opening made through a membrane or other tissue.",N,NULL
C0549099,A7568124,AT210368321,NULL,NCI_CDISC,"A hole or opening through a membrane or other tissue that is not normally present.",N,NULL
C0549370,A16753689,AT197973114,NULL,NCI_CTCAE,"A finding based on laboratory test results that indicate an decrease in levels of pancreatic enzymes in a biological specimen.",N,NULL
C0549370,A16753689,AT198121464,NULL,NCI,"A laboratory test result which indicates decreased levels of pancreatic enzymes in a biologic specimen.",N,NULL
C0677041,A12816054,AT198131831,NULL,NCI,"A neoplasm which, on morphologic grounds, can not be classified with certainty as benign or malignant.",N,NULL
C1291077,A16759170,AT197960683,NULL,NCI_NCI-GLOSS,"A swelling or feeling of fullness in the abdomen. Bloating is usually the result of gas in the intestines and can be caused by many things, including overeating, lactose intolerance, and constipation. Bloating can also be a side effect of cancer or cancer treatment.",N,NULL
C1291077,A16759170,AT198035410,NULL,NCI,"Distention of the abdomen associated with a feeling of fullness.",N,NULL
C1291077,A19046231,AT198074232,NULL,NCI_NCI-GLOSS,"Swelling of the abdomen caused by gas in the intestines or peritoneal cavity.",N,NULL
C1291077,A16759170,AT198146155,NULL,NCI_CTCAE,"A disorder characterized by subject-reported feeling of uncomfortable fullness of the abdomen.",N,NULL
C0042742,A20245587,AT198111471,NULL,NCI,"Any vaccine preparation composed of a live, attenuated, inactivated, killed or recombinant virus. Administration of a viral vaccine is to provide prophylaxis against viral disease or used as a vehicle to treat cancers.",N,NULL
C0042742,A0132652,AT38146901,NULL,MSH,"Suspensions of attenuated or killed viruses administered for the prevention or treatment of infectious viral disease.",N,NULL
C0042742,A0320258,AT51220297,NULL,CSP,"suspensions of attenuated or killed viruses administered for the prevention or treatment of infectious viral disease.",N,NULL
C0770694,A7665173,AT219998167,NULL,NCI,"A synthetic vaccine consisting of hemagglutinin (HA) antigens derived from three inactivated influenza viruses, two different influenza type A strains and one influenza type B strain. Trivalent influenza vaccine (TIV) is formulated annually, based on influenza strains projected to be prevalent in the upcoming flu season. Upon administration, the TIV provides active immunization against the three influenza virus strains, thereby protecting against influenza infection. A form of TIV containing higher concentrations of HA antigens may be used in older patients to elicit a more effective immune response.",N,NULL
C0770694,A25760016,AT220105219,NULL,MEDLINEPLUS,"<p><a href='https://medlineplus.gov/flu.html'>Flu</a> is a respiratory infection caused by a number of viruses. Most people with the flu get better on their own. But it can be serious. It can cause complications and sometimes even death. Getting the flu vaccine every year is the best way to lower your chance of getting the flu and spreading it to others.</p> <p>The flu vaccine causes antibodies to develop in your body about two weeks after you get it. These antibodies provide protection against infection with the viruses that are in the vaccine.</p> <p>There are different types of flu shots, including some especially for people 65 and older. Ask your health care provider which one is right for you.</p> <p>Everyone 6 months of age and older should get a flu vaccine every season. People with egg allergies should check with their doctors before getting a vaccine. Other exceptions are people who have</p> <ul> <li>Had reactions to flu shots before</li> <li><a href='https://medlineplus.gov/guillainbarresyndrome.html'>Guillain-Barre Syndrome</a></li> <li>A fever</li> </ul> <p >Centers for Disease Control and Prevention</p>",N,NULL
C0770694,A4360667,AT70645590,NULL,PDQ,"A synthetic vaccine consisting of three inactivated influenza viruses, two different influenza type A strains and one influenza type B strain. Trivalent influenza vaccine is formulated annually, based on influenza strains projected to be prevalent in the upcoming flu season. This agent may be formulated for injection or intranasal administration. Check for ""http://www.cancer.gov/Search/ClinicalTrialsLink.aspx?id=38385&idtype=1"" active clinical trials or ""http://www.cancer.gov/Search/ClinicalTrialsLink.aspx?id=38385&idtype=1&closed=1"" closed clinical trials using this agent. (""http://nciterms.nci.nih.gov:80/NCIBrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&code=C2643"" NCI Thesaurus)",N,NULL
C0042200,A20242567,AT198062269,NULL,NCI,"The administration of live or attenuated influenza virus for the prophylaxis of influenza.",N,NULL
C0887893,A1929736,AT38136869,NULL,MSH,"Vaccines or candidate vaccines used to prevent infection with parainfluenza viruses in humans and animals.",N,NULL
C0035691,A7573489,AT198089338,NULL,NCI,"A virus whose genome consists of RNA.",N,NULL
C0035691,A0112753,AT38147715,NULL,MSH,"Viruses whose genetic material is RNA.",N,NULL
C0035691,A0451316,AT51221403,NULL,CSP,"viruses whose genetic material is RNA; can be broken up into several categories, negative sense ssRNA viruses, positive sense ssRNA viruses and naked RNA viruses.",N,NULL
C0029347,A10767692,AT198019941,NULL,NCI,"A negative-strand linear single-strand RNA virus with an 8 segment genome. Virions are enveloped and usually spherical or pleomorphic, 80-120 nm in diameter. Subtyping is based on the antigenic properties of the hemagglutinin and neuraminidase proteins. Influenza type A viruses can infect people, birds, pigs, horses, and other animals, but wild birds are the natural hosts for these viruses.",N,NULL
C0029347,A10767692,AT198118383,NULL,NCI_CDISC,"Any viral organism that can be assigned to the species Influenza A virus.",N,NULL
C0029347,A10767692,AT198130772,NULL,NCI_NCI-GLOSS,"One of three types of virus that cause the illness called influenza (flu). The influenza A virus can infect people, birds, pigs, horses, and other animals. It is the main cause of most influenza epidemics.",N,NULL
