CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0018991,A0066936,AT38149596,,MSH,"Severe or complete loss of motor function on one side of the body. This condition is usually caused by BRAIN DISEASES that are localized to the cerebral hemisphere opposite to the side of weakness. Less frequently, BRAIN STEM lesions; cervical SPINAL CORD DISEASES; PERIPHERAL NERVOUS SYSTEM DISEASES; and other conditions may manifest as hemiplegia. The term hemiparesis (see PARESIS) refers to mild to moderate weakness involving one side of the body.",N,
C0018991,A0480645,AT51221328,,CSP,"severe or complete loss of motor function on one side of the body; this condition is usually caused by brain diseases that are localized to the cerebral hemisphere opposite to the side of weakness; less frequently, brain stem lesions; cervical spinal cord diseases, peripheral nervous system diseases, and other conditions may manifest as hemiplegia.",N,
C0020502,A0070854,AT13936406,,AIR,"WHAT: Hyperparathyroidism.	Hyperparathyroidism: a condition due to an increase in the secretion of the parathyroids, causing generalized osteitis fibrosa cystica, elevated serum calcium, decreased serum phosphorus, and increased excretion of both calcium and phosphorus.	WHY:	Several rheumatological disorders are associated with hyperpara- thyroidism. First, hyperuricemia and gouty arthritis (which may mimic hyperparathyroidism with renal stone formation and colic) have an increased incidence in patients with hyperparathyroidism. Second, patients with primary hyperparathyroidism show an increased incidence of chondrocalcinosis with episodes of calcium pyrophosphate crystal induced synovitis. Approximately 25% of patients with hyperparathyroidism will show radiographic evidence of calcification of articular cartilage and joint capsules. Finally, there can be a synovial and cartilaginous lesion (""osteogenic synovitis"") in patients with hyperparathyroidism which may mimic other primary rheumatic diseases such as rheumatoid arthritis. In osteogenic synovitis there is softening and collapse of subchondral bone. Eventually the cartilage overlying this area erodes and is replaced by an irregular fibrocartilage. Eventually the articular surface of the joint is destroyed and secondary degenerative arthritis may develop.	REFS:	1) Zvaifler, NJ; Reefe, WE and Black, RL: Articular manifestations in primary hyperparathyroidism. Arthritis Rheum 5:237, 1962. 2) Scott, JT; Dixon, ASJ and Bywaters, EGL: Association of hyperuricemia and gout with hyperparathyroidism. Br Med J 1:1070, 1964. 3) Bywaters, EGL and Scott, JT : Joint lesions of hyperparathyroidism. Ann Rheum Dis 22:171-87, 1963.",N,
C0020502,A10761146,AT197956398,,NCI,"Hyperfunction of the parathyroid glands resulting in the overproduction of parathyroid hormone. It may be primary or secondary; primary hyperparathyroidism is caused by parathyroid adenoma, parathyroid hyperplasia, parathyroid carcinoma, and multiple endocrine neoplasia. It is associated with hypercalcemia and hypophosphatemia. Signs and symptoms include weakness, fatigue, nausea, vomiting, constipation, depression, bone pain, osteoporosis, cystic bone lesions, and kidney stones. Secondary hyperparathyroidism is caused by the chronic stimulation of the parathyroid glands in patients with chronic renal failure, rickets, and malabsorption syndromes.",N,
C0020502,A10761146,AT197968683,,NCI_CTCAE,A disorder characterized by an increase in production of parathyroid hormone by the parathyroid glands. This results in hypercalcemia (abnormally high levels of calcium in the blood).,N,
C0020502,A10761146,AT198080081,,NCI_NCI-GLOSS,A condition in which the parathyroid gland (one of four pea-sized organs found on the thyroid) makes too much parathyroid hormone. This causes a loss of calcium from the bones and an increased level of calcium in the blood. Symptoms include bone pain and kidney problems.,N,
C0020502,A24681913,AT206293544,,HPO,Excessive production of parathyroid hormone (PTH) by the parathyroid glands. [HPO:probinson],N,
C0020502,A10761146,AT224195359,,NCI_NICHD,"Elevated concentration of parathyroid hormone. Causes include conditions originating within the parathyroid glands (primary), in response to hypocalcemia and hyperphosphatemia (secondary), and renal disease (tertiary). Characteristics may include polyuria, polydipsia, constipation, lethargy, cognitive dysfunction, hypercalciuria, nephrolithiasis, and bone demineralization or reduced bone mineral density.",N,
C0020502,A0481347,AT51220729,,CSP,"abnormally increased activity of the parathyroid glands, which may be primary or secondary; primary hyperparathyroidism is associated with neoplasia or hyperplasia; excess of parathyroid hormone leads to alteration in function of bone, renal tubules, and gastrointestinal mucosa.",N,
C0020502,A0070859,AT53894794,,MSH,"A condition of abnormally elevated output of PARATHYROID HORMONE (or PTH) triggering responses that increase blood CALCIUM. It is characterized by HYPERCALCEMIA and BONE RESORPTION, eventually leading to bone diseases. PRIMARY HYPERPARATHYROIDISM is caused by parathyroid HYPERPLASIA or PARATHYROID NEOPLASMS. SECONDARY HYPERPARATHYROIDISM is increased PTH secretion in response to HYPOCALCEMIA, usually caused by chronic KIDNEY DISEASES.",N,
C0022122,A7571523,AT198054335,,NCI_CDISC,The most posterior and ventral bone making up the pelvis. (NCI),N,
C0022122,A7571523,AT198066535,,NCI,The most posterior and ventral bone making up the pelvis.,N,
C0022122,A0075873,AT208192999,,MSH,"One of three bones that make up the coxal bone of the pelvic girdle. In tetrapods, it is the part of the pelvis that projects backward on the ventral side, and in primates, it bears the weight of the sitting animal.",N,
C0024305,A12786509,AT197992482,,NCI,"Distinct from Hodgkin lymphoma both morphologically and biologically, non-Hodgkin lymphoma (NHL) is characterized by the absence of Reed-Sternberg cells, can occur at any age, and usually presents as a localized or generalized lymphadenopathy associated with fever and weight loss. The clinical course varies according to the morphologic type. NHL is clinically classified as indolent, aggressive, or having a variable clinical course. NHL can be of B-or T-/NK-cell lineage.",N,
C0024305,A12786509,AT198115720,,NCI_NCI-GLOSS,"Any of a large group of cancers of lymphocytes (white blood cells). NHLs can occur at any age and are often marked by lymph nodes that are larger than normal, fever, and weight loss. There are many different types of NHL. These types can be divided into aggressive (fast-growing) and indolent (slow-growing) types, and they can be formed from either B-cells or T-cells. B-cell NHLs include Burkitt lymphoma, chronic lymphocytic leukemia/small lymphocytic lymphoma (CLL/SLL), diffuse large B-cell lymphoma, follicular lymphoma, immunoblastic large cell lymphoma, precursor B-lymphoblastic lymphoma, and mantle cell lymphoma. T-cell NHLs include mycosis fungoides, anaplastic large cell lymphoma, and precursor T-lymphoblastic lymphoma. Lymphomas that occur after bone marrow or stem cell transplantation are usually B-cell NHLs. Prognosis and treatment depend on the stage and type of disease.",N,
C0024305,A24676909,AT206300685,,HPO,A typer of lymphoma characterized microscopically by the absence of multinucleated Reed-Sternberg cells. [HPO:probinson],N,
C0024305,A12786509,AT210364164,,NCI_NICHD,A malignant neoplasm of the lymphatic system that is comprised of abnormal lymphocytes in the absence of Reed-Sternberg cells.,N,
C0024305,A0081896,AT38139943,,MSH,"Any of a group of malignant tumors of lymphoid tissue that differ from HODGKIN DISEASE, being more heterogeneous with respect to malignant cell lineage, clinical course, prognosis, and therapy. The only common feature among these tumors is the absence of giant REED-STERNBERG CELLS, a characteristic of Hodgkin's disease.",N,
C0024305,A0484860,AT51219585,,CSP,"characterized by malignant lymphomas; clinically similar to Hodgkin's disease, except that the lymphomas seen in this disease are initially more widespread; most common manifestation is painless enlargement of one or more peripheral lymph nodes.",N,
C0024958,A0083647,AT100258946,,MSH,Tumors or cancer of the MAXILLARY SINUS. They represent the majority of paranasal neoplasms.,N,
C0024958,A7571993,AT198004866,,NCI,A benign or malignant neoplasm that affects the maxillary sinus. Representative examples of benign neoplasms include Schneiderian papilloma and salivary gland-type adenoma. Representative examples of malignant neoplasms include carcinoma and lymphoma.,N,
C0027868,A21144284,AT220106841,,MEDLINEPLUS,"<p>Neuromuscular disorders affect the nerves that control your voluntary muscles. Voluntary muscles are the ones you can control, like in your arms and legs. Your nerve cells, also called neurons, send the messages that control these muscles. When the neurons become unhealthy or die, communication between your nervous system and muscles breaks down. As a result, your muscles weaken and waste away. The weakness can lead to twitching, cramps, aches and pains, and joint and movement problems. Sometimes it also affects heart function and your ability to breathe.</p> <p> Examples of neuromuscular disorders include</p> <ul> <li><a href='https://medlineplus.gov/amyotrophiclateralsclerosis.html'>Amyotrophic lateral sclerosis</a></li> <li><a href='https://medlineplus.gov/multiplesclerosis.html'>Multiple sclerosis</a></li> <li><a href='https://medlineplus.gov/myastheniagravis.html'>Myasthenia gravis</a></li> <li><a href='https://medlineplus.gov/spinalmuscularatrophy.html'>Spinal muscular atrophy</a></li> </ul> <p> Many neuromuscular diseases are genetic, which means they run in families or there is a mutation in your genes. Sometimes, an immune system disorder can cause them. Most of them have no cure. The goal of treatment is to improve symptoms, increase mobility and lengthen life.</p>",N,
C0027868,A0091778,AT43117216,,MSH,"A general term encompassing lower MOTOR NEURON DISEASE; PERIPHERAL NERVOUS SYSTEM DISEASES; and certain MUSCULAR DISEASES. Manifestations include MUSCLE WEAKNESS; FASCICULATION; muscle ATROPHY; SPASM; MYOKYMIA; MUSCLE HYPERTONIA, myalgias, and MUSCLE HYPOTONIA.",N,
C0027868,A0319534,AT51221660,,CSP,"diseases affecting the parts of motor units that are in the peripheral nervous system; can be classified as affecting neuromuscular junctions, and muscle fibers.",N,
C0030486,A18556110,AT130671612,,CHV,"complete or partial loss of movement in the lower part of the body, including both legs",N,
C0030486,A18630374,AT130671613,,CHV,"complete or partial loss of movement in the lower part of the body, including both legs",N,
C0030486,A10761914,AT198092565,,NCI_FDA,Paralysis of the legs and lower part of the body.,N,
C0030486,A10761914,AT198129781,,NCI,"Complete paralysis of the lower half of the body including both legs, often caused by damage to the spinal cord.",N,
