CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0011854,A15565577,AT230078784,NULL,NCI,"A chronic condition characterized by minimal or absent production of insulin by the pancreas.",N,NULL
C0011854,A6954645,AT38143069,NULL,MSH,"A subtype of DIABETES MELLITUS that is characterized by INSULIN deficiency. It is manifested by the sudden onset of severe HYPERGLYCEMIA, rapid progression to DIABETIC KETOACIDOSIS, and DEATH unless treated with insulin. The disease may occur at any age, but is most common in childhood or adolescence.",N,NULL
C0011854,A0481869,AT51224643,NULL,CSP,"subtype of diabetes mellitus that is characterized by insulin deficiency; it is manifested by the sudden onset of severe hyperglycemia, rapid progression to diabetic ketoacidosis, and death unless treated with insulin; the disease may occur at any age, but is most common in childhood or adolescence.",N,NULL
C0011859,A7571770,AT198091080,NULL,NCI,"A rare syndrome characterized by almost complete absence of body fat, accentuated muscularity, insulin-resistant diabetes, hyperlipidemia, hepatomegaly, and hypermetabolism.",N,NULL
C0011859,A0047894,AT64677296,NULL,MSH,"A type of diabetes mellitus that is characterized by severe INSULIN RESISTANCE and LIPODYSTROPHY. The latter may be generalized, partial, acquired, or congenital (LIPODYSTROPHY, CONGENITAL GENERALIZED).",N,NULL
C0011860,A15569871,AT198090416,NULL,NCI,"A type of diabetes mellitus that is characterized by insulin resistance or desensitization and increased blood glucose levels. This is a chronic disease that can develop gradually over the life of a patient and can be linked to both environmental factors and heredity.",N,NULL
C0011860,A24666814,AT206289120,NULL,HPO,"A type of diabetes mellitus initially characterized by insulin resistance and hyperinsulinemia and subsequently by glucose interolerance and hyperglycemia. [HPO:probinson]",N,NULL
C0011860,A15569871,AT224189239,NULL,NCI_NICHD,"Diabetes mellitus caused by decreased insulin action in target tissues and insufficient production of insulin by pancreatic beta cells.",N,NULL
C0011860,A21142977,AT230154061,NULL,MEDLINEPLUS,"<p><a href='https://medlineplus.gov/diabetes.html'>Diabetes</a> means your blood glucose, or <a href='https://medlineplus.gov/bloodsugar.html'>blood sugar</a>, levels are too high. With type 2 diabetes, the more common type, your body does not make or use insulin well. Insulin is a hormone that helps glucose get into your cells to give them energy. Without insulin, too much glucose stays in your blood. Over time, high blood glucose can lead to <a href='https://medlineplus.gov/diabetescomplications.html'>serious problems</a> with your <a href='https://medlineplus.gov/diabeticheartdisease.html'>heart</a>, <a href='https://medlineplus.gov/diabeticeyeproblems.html'>eyes</a>, <a href='https://medlineplus.gov/diabetickidneyproblems.html'>kidneys</a>, <a href='https://medlineplus.gov/diabeticnerveproblems.html'>nerves</a>, and gums and teeth.</p> <p>You have a higher risk of type 2 diabetes if you are older, obese, have a family history of diabetes, or do not exercise. Having <a href='https://medlineplus.gov/prediabetes.html'>prediabetes</a> also increases your risk. Prediabetes means that your blood sugar is higher than normal but not high enough to be called diabetes. If you are at risk for type 2 diabetes, you may be able to delay or prevent developing it by making some <a href='https://medlineplus.gov/howtopreventdiabetes.html'>lifestyle changes</a>.</p> <p>The symptoms of type 2 diabetes appear slowly. Some people do not notice symptoms at all. The symptoms can include</p> <ul> <li>Being very thirsty</li> <li>Urinating often</li> <li>Feeling very hungry or tired</li> <li>Losing weight without trying</li> <li>Having sores that heal slowly</li> <li>Having blurry eyesight</li> </ul> <p>Blood tests can show if you have diabetes. One type of test, the <a href='https://medlineplus.gov/a1c.html'>A1C</a>, can also check on how you are managing your diabetes. Many people can manage their diabetes through <a href='https://medlineplus.gov/diabeticdiet.html'>healthy eating</a>, physical activity, and blood glucose testing. Some people also need to take <a href='https://medlineplus.gov/diabetesmedicines.html'>diabetes medicines</a>.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0011860,A6954646,AT38154783,NULL,MSH,"A subclass of DIABETES MELLITUS that is not INSULIN-responsive or dependent (NIDDM). It is characterized initially by INSULIN RESISTANCE and HYPERINSULINEMIA; and eventually by GLUCOSE INTOLERANCE; HYPERGLYCEMIA; and overt diabetes. Type II diabetes mellitus is no longer considered a disease exclusively found in adults. Patients seldom develop KETOSIS but often exhibit OBESITY.",N,NULL
C0011860,A0484862,AT51220383,NULL,CSP,"subclass of diabetes mellitus that is not insulin responsive or dependent; characterized initially by insulin resistance and hyperinsulinemia and eventually by glucose intolerance, hyperglycemia, and overt diabetes; type II diabetes mellitus is no longer considered a disease exclusively found in adults; patients seldom develop ketosis but often exhibit obesity.",N,NULL
C0011884,A7570024,AT198042202,NULL,NCI,"A chronic, pathological complication associated with diabetes mellitus, where retinal damages are incurred due to microaneurysms in the vasculature of the retina, progressively leading to abnormal blood vessel growth, and swelling and leaking of fluid from blood vessels, resulting in vision loss or blindness.",N,NULL
C0011884,A7570024,AT210373764,NULL,NCI_NICHD,"Disorder of the retina due to diabetes.",N,NULL
C0011884,A0047936,AT43117497,NULL,MSH,"Disease of the RETINA as a complication of DIABETES MELLITUS. It is characterized by the progressive microvascular complications, such as ANEURYSM, interretinal EDEMA, and intraocular PATHOLOGIC NEOVASCULARIZATION.",N,NULL
C0011884,A0477676,AT51222675,NULL,CSP,"retinal changes occurring in diabetes mellitus, marked by microaneurysms, exudates, and hemorrhages, and sometimes by neovascularization.",N,NULL
C0085207,A24680964,AT206292154,NULL,HPO,"Maternal diabetes can either be a gestational, mostly type 2 diabetes, or a type 1 diabetes. Essential is the resulting maternal hyperglycemia as a non-specific teratogen, imposing the same risk of congenital malformations to pregnant women with both type 1 and type2 diabetes. [HPO:curators]",N,NULL
C0085207,A24380764,AT210375694,NULL,NCI_NICHD,"Carbohydrate intolerance first diagnosed during pregnancy.",N,NULL
C0085207,A21143774,AT220105134,NULL,MEDLINEPLUS,"<p><a href='https://medlineplus.gov/diabetes.html'>Diabetes</a> is a disease in which your blood glucose, or <a href='https://medlineplus.gov/bloodsugar.html'>blood sugar</a>, levels are too high. When you are <a href='https://medlineplus.gov/pregnancy.html'>pregnant</a>, high blood sugar levels are not good for your baby.</p> <p>About seven out of every 100 pregnant women in the United States get gestational diabetes. Gestational diabetes is diabetes that happens for the first time when a woman is pregnant. Most of the time, it goes away after you have your baby. But it does increase your risk for developing type 2 diabetes later on. Your child is also at risk for obesity and type 2 diabetes.</p> <p>Most women get a test to check for diabetes during their second trimester of pregnancy. Women at higher risk may get a test earlier.</p> <p>If you already have diabetes, the best time to control your blood sugar is before you get pregnant. High blood sugar levels can be harmful to your baby during the first weeks of pregnancy - even before you know you are pregnant. To keep you and your baby healthy, it is important to keep your blood sugar as close to normal as possible before and during pregnancy.</p> <p>Either type of diabetes during pregnancy increases the chances of problems for you and your baby. To help lower the chances talk to your health care team about</p> <ul> <li>A meal plan for your pregnancy</li> <li>A safe exercise plan</li> <li>How often to test your blood sugar</li> <li>Taking your <a href='https://medlineplus.gov/diabetesmedicines.html'>medicine</a> as prescribed. Your medicine plan may need to change during pregnancy.</li> </ul> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0085207,A24380764,AT230077160,NULL,NCI,"Carbohydrate intolerance first diagnosed during pregnancy.",N,NULL
C0085207,A0047904,AT43117007,NULL,MSH,"Diabetes mellitus induced by PREGNANCY but resolved at the end of pregnancy. It does not include previously diagnosed diabetics who become pregnant (PREGNANCY IN DIABETICS). Gestational diabetes usually develops in late pregnancy when insulin antagonistic hormones peaks leading to INSULIN RESISTANCE; GLUCOSE INTOLERANCE; and HYPERGLYCEMIA.",N,NULL
C0085207,A0479883,AT51219030,NULL,CSP,"glucose intolerance which onsets during pregnancy; does not include diabetics who become pregnant or women who become lactosuric; after pregnancy, the woman is reclassified as diabetic or not depending on whether glucose intolerance persists.",N,NULL
C0271646,A1187519,AT51223099,NULL,CSP,"diabetes mellitus caused by medicinal substances given to or taken by the patient; concept excludes diabetes resulting from exposure to nonmedicinal chemicals in the environment or drugs of abuse, for which see TOXICOLOGY.",N,NULL
C0342245,A17697790,AT198073026,NULL,NCI,"A group of disorders affecting the eye in patients with diabetes mellitus. It includes cataract, glaucoma, retinopathy, and blindness.",N,NULL
C0342245,A21143779,AT220107282,NULL,MEDLINEPLUS,"<p>If you have <a href='https://medlineplus.gov/diabetes.html'>diabetes</a>, your blood glucose, or <a href='https://medlineplus.gov/bloodsugar.html'>blood sugar</a>, levels are too high. Over time, this can damage your eyes. The most common problem is diabetic retinopathy. It is a leading cause of blindness in American adults.</p> <p>Your retina is the light-sensitive tissue at the back of your eye. You need a healthy retina to see clearly. Diabetic retinopathy damages the tiny blood vessels inside your retina.</p> <p>You may not notice it at first. Symptoms can include</p> <ul> <li>Blurry or double vision</li> <li>Rings, flashing lights, or blank spots</li> <li>Dark or floating spots</li> <li>Pain or pressure in one or both of your eyes</li> <li>Trouble seeing things out of the corners of your eyes</li> </ul> <p>Treatment often includes laser treatment or surgery, with follow-up care.</p> <p>Two other eye problems can happen to people with diabetes. A <a href='https://medlineplus.gov/cataract.html'>cataract</a> is a cloud over the lens of your eye. Surgery helps you see clearly again. <a href='https://medlineplus.gov/glaucoma.html'>Glaucoma</a> happens when pressure builds up in the eye, damaging the main nerve. Eye drops or surgery can help.</p> <p>If you have diabetes, you should have a complete eye exam every year. Finding and treating problems early may save your vision. </p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
